x,武器-东方棍-圣物:海洋女神的鹤望兰东方棍,武器-东方棍-天才的信仰,武器-东方棍-巨斧克洛的东方棍,武器-东方棍-芝诺的念气东方棍,武器-东方棍-芝诺的蛮骨东方棍,武器-东方棍-释魂之真灵东方棍,武器-东方棍-阿波菲斯的魔灵护具,武器-东方棍-飘零之花东方棍,武器-光剑-圣物:海洋女神的威灵光剑,武器-光剑-死神之光,武器-光剑-浸夜之余晖,武器-光剑-炽光之剑,武器-光剑-邪影污灵剑,武器-光剑-邪念之息 - 暗涌,武器-光剑-释魂之真灵光剑,武器-光剑-飘零之花光剑,武器-光枪-圣物:天空战神的明正光枪,武器-光枪-无法者的狂野,武器-光枪-炽炎之光,武器-光枪-王族之光,武器-光枪-琳恩之噬,武器-光枪-释魂之真灵光枪,武器-光枪-飘零之花光枪,武器-匕首-兰诺的无影之刃,武器-匕首-圣物:堕落天使的杀生刀,武器-匕首-毒龙之牙,武器-匕首-红色流光,武器-匕首-逆时空之越界锋刃,武器-匕首-释魂之真灵匕首,武器-匕首-飘零之花匕首,武器-匕首-骷髅凯恩的执念匕首,武器-十字架-圣物:天空战神的奥罗德十字架,武器-十字架-布鲁的恶灵十字架,武器-十字架-科迪十字架,武器-十字架-腐血之灵,武器-十字架-释魂之真灵十字架,武器-十字架-飘零之花十字架,武器-十字架-鬼眼炼狱,武器-十字架-黑暗十字 - 堕落之心,武器-双剑-刀疤鼠的来历,武器-双剑-双火焚天剑,武器-双剑-唤魔之牙,武器-双剑-圣物:天空战神的克拉兹双剑,武器-双剑-暗影行者,武器-双剑-血影明空剑,武器-双剑-释魂之真灵双剑,武器-双剑-飘零之花双剑,武器-图腾-GPU电磁图腾,武器-图腾-古尔特的铁腕,武器-图腾-圣物:天空战神的希特海伊兹图腾,武器-图腾-布鲁的怨灵图腾,武器-图腾-拳头暴君,武器-图腾-腐蚀之界,武器-图腾-释魂之真灵图腾,武器-图腾-飘零之花图腾,武器-图腾-首领萨斯的棺木图腾,武器-太刀-+13 武士刀,武器-太刀-+14 武士刀,武器-太刀-加卡利娜的鬼面剑,武器-太刀-卡勒特的锯锋之刃,武器-太刀-圣物:天空战神的新绣刀,武器-太刀-无名战士之刃,武器-太刀-炽炎炼魂太刀,武器-太刀-牛头统帅的煞血骨刃,武器-太刀-释魂之真灵太刀,武器-太刀-飘零之花太刀,武器-小太刀-圣物:堕落天使的绝命小太刀,武器-小太刀-最后荣耀,武器-小太刀-梦幻列车长隐藏的匕首,武器-小太刀-牛头械王的破碎之角,武器-小太刀-特岚希的熔岩心脏,武器-小太刀-第七之蓝雨,武器-小太刀-释魂之真灵小太刀,武器-小太刀-飘零之花小太刀,武器-左轮枪-噩梦喧灵,武器-左轮枪-圣物:堕落天使的赛博伦斯左轮枪,武器-左轮枪-天锁流云,武器-左轮枪-寂灭之乱 - 神击,武器-左轮枪-疾空之舞,武器-左轮枪-释魂之真灵左轮,武器-左轮枪-风暴突击 - 逆轮,武器-左轮枪-飘零之花左轮枪,武器-巨剑-六瓣花开,武器-巨剑-圣物:雷霆之神的布莱修勒巨剑,武器-巨剑-戮蛊的断空巨剑,武器-巨剑-破日惊天剑,武器-巨剑-辟邪封灵剑,武器-巨剑-释魂之真灵巨剑,武器-巨剑-锤王波罗丁的惊世宝剑,武器-巨剑-飘零之花巨剑,武器-幻化武器-净化之恶魔的奴隶,武器-幻化武器-卡露亚的教导-裂风,武器-幻化武器-双龙魔影剑,武器-幻化武器-圣物:冥域魔神的逆光长剑,武器-幻化武器-圣物:守望天使的凝光剑,武器-幻化武器-圣物:恶魔守卫的木卫三手弩,武器-幻化武器-圣物:恶魔守卫的爆炎光剑,武器-幻化武器-圣物:暮冰精灵的云影长矛,武器-幻化武器-圣物:炎魔精灵的卡弗斯光剑,武器-幻化武器-圣物:玄冰精灵之朱诺星剑,武器-幻化武器-圣物:飓风精灵之骑士长剑,武器-幻化武器-天选之剑-格朗,武器-幻化武器-库兰的焰影剑,武器-幻化武器-暗影刀-追魂,武器-幻化武器-极炎地狱,武器-幻化武器-流光星陨刀,武器-幻化武器-电闪雷鸣,武器-幻化武器-真·尤里斯的次元光剑,武器-幻化武器-真·血之裂痕,武器-幻化武器-空蝉之鸣,武器-幻化武器-童趣灵兔扫把,武器-幻化武器-织炎,武器-幻化武器-菜鸟杀手,武器-幻化武器-落日幻影,武器-幻化武器-蓝色恶魔之眼,武器-幻化武器-血雾玫瑰战棍,武器-幻化武器-远古之断魂,武器-幻化武器-黑刀-暗月,武器-念珠-光之流明,武器-念珠-卡勒特的黑铁念珠,武器-念珠-圣物:雷霆之神的尘埃念珠,武器-念珠-民兵队长的灵骨念珠,武器-念珠-贪婪之欲,武器-念珠-释魂之真灵念珠,武器-念珠-陨灭之光 - 超新星念珠,武器-念珠-飘零之花念珠,武器-战戟-哈尼克的血眸,武器-战戟-圣物:海洋女神的德洛赛斯战戟,武器-战戟-歌颂者,武器-战戟-死亡祭礼,武器-战戟-混沌螺旋之光,武器-战戟-牛头械王的长柄战戟,武器-战戟-释魂之真灵战戟,武器-战戟-飘零之花战戟,武器-战斧-圣物:堕落天使的蒙昧战斧,武器-战斧-灭亡者永眠,武器-战斧-牛头械王的改良战斧,武器-战斧-牛头统帅的破魂战斧,武器-战斧-血红战斧,武器-战斧-释魂之真灵战斧,武器-战斧-里昂的怨灵战斧,武器-战斧-飘零之花战斧,武器-手套-圣物:雷霆之神的温瑟斯特的智慧手套,武器-手套-寂灭之乱 - 雷霆,武器-手套-断肠之殇,武器-手套-血红触须,武器-手套-释魂之真灵手套,武器-手套-陨灭之光 - 超新星手套,武器-手套-飘零之花手套,武器-手弩-卡勒特的钢筋手弩,武器-手弩-圣物:雷霆之神的阿迪斯手弩,武器-手弩-无声尖啸之弩,武器-手弩-月弧,武器-手弩-梦幻列车长的噩梦之弩,武器-手弩-蚕食的黑火战弩,武器-手弩-释魂之真灵手弩,武器-手弩-飘零之花手弩,武器-手炮-卡勒特的空气炮,武器-手炮-圣物:堕落天使的瑞纳德手炮,武器-手炮-布鲁的怨灵手炮,武器-手炮-特斯拉电磁炮,武器-手炮-盗墓王珍藏的天界手炮,武器-手炮-突击队长的超级手炮,武器-手炮-超能封神手炮,武器-手炮-释魂之真灵手炮,武器-手炮-飘零之花手炮,武器-扫把-哈尼克的灵咒扫把,武器-扫把-圣物:雷霆之神的多功能清洁扫把,武器-扫把-熔岩虫的异形扫把,武器-扫把-牛头械王的能量扫把,武器-扫把-轰鸣的粉碎者,武器-扫把-释魂之真灵扫把,武器-扫把-飘零之花扫把,武器-扫把-黑鸟之翼,武器-拳套-全力搏击手套,武器-拳套-千毒绽放拳套,武器-拳套-卡勒特的改良军用拳套,武器-拳套-圣物:堕落天使的愤怒拳套,武器-拳套-戮蛊的巨骨拳套,武器-拳套-突击队长的战斗拳套,武器-拳套-释魂之真灵拳套,武器-拳套-飘零之花拳套,武器-暗矛-光之本源暗矛,武器-暗矛-圣物:堕落天使的怒吼暗矛,武器-暗矛-深海沉冰,武器-暗矛-王国骑士,武器-暗矛-病毒冲击,武器-暗矛-释魂之真灵暗矛,武器-暗矛-飘零之花暗矛,武器-权杖-咒术师的九个颅骨,武器-权杖-圣物:雷霆之神的曼秋罗手杖,武器-权杖-玛努斯的金属铁壳,武器-权杖-盗墓王的毒云手杖,武器-权杖-血染苍穹之杖,武器-权杖-邪念欲动权杖,武器-权杖-释魂之真灵权杖,武器-权杖-飘零之花手杖,武器-棍棒-不落皇冠,武器-棍棒-卡勒特的双头鹰棍,武器-棍棒-圣物:天空战神的鲁因长棍,武器-棍棒-民兵队长的破敌战棍,武器-棍棒-牛头械王的能源战棍,武器-棍棒-红曜晶石棍,武器-棍棒-释魂之真灵战棍,武器-棍棒-飘零之花棍棒,武器-步枪-A.B. 兰帕德步枪,武器-步枪-圣物:天空战神的斯切尔斯步枪,武器-步枪-杀戮机器,武器-步枪-牛头械王的惊魂步枪,武器-步枪-贝拉的巡查狙击枪,武器-步枪-释魂之真灵步枪,武器-步枪-飘零之花步枪,武器-步枪-麦斯的黄金步枪,武器-法杖-咒术师的扭曲之手,武器-法杖-圣物:海洋女神的契约法杖,武器-法杖-撕裂的悲鸣法杖,武器-法杖-琳恩的雏女杖,武器-法杖-纳扎罗的邪术法杖,武器-法杖-释魂之真灵法杖,武器-法杖-飘零之花法杖,武器-法杖-魔皇之杖,武器-源力剑-亡者冤魂,武器-源力剑-先行者,武器-源力剑-圣物:天空战神的艾奎特离子剑,武器-源力剑-恶魔之剑,武器-源力剑-火焰骨之眼,武器-源力剑-血之虚影,武器-源力剑-释魂之真灵源力剑,武器-源力剑-飘零之花源力剑,武器-爪-万病毒源之爪,武器-爪-兽血统治,武器-爪-刀疤之爪,武器-爪-圣物:天空战神的咆哮利爪,武器-爪-戮蛊的利齿锋牙,武器-爪-血腥浩劫,武器-爪-释魂之真灵鬼爪,武器-爪-飘零之花利爪,武器-矛-不祥之影刃战矛,武器-矛-卡勒特的军用长矛,武器-矛-圣物:天空战神的文殊兰战矛,武器-矛-熔岩陨落之矛,武器-矛-突击队长的杀戮之矛,武器-矛-罗刹恶鬼战矛,武器-矛-释魂之真灵战矛,武器-矛-飘零之花战矛,武器-短剑-光明净化之剑,武器-短剑-圣物:雷霆之神的格斯泰尔短剑,武器-短剑-杰诺的冰霜短剑,武器-短剑-杰诺的灵魂之剑,武器-短剑-紫雾团团员的血舞剑,武器-短剑-释魂之真灵短剑,武器-短剑-飘零之花短剑,武器-短剑-魔魂霜月残,武器-臂铠-哈迪的血风暴臂铠,武器-臂铠-圣物:雷霆之神的曳尾花臂铠,武器-臂铠-巨灵之足袭,武器-臂铠-民兵队长的变异之手,武器-臂铠-蛮力暴走臂铠,武器-臂铠-释魂之真灵臂铠,武器-臂铠-铁腕之卡巴莉:核能拳,武器-臂铠-飘零之花臂铠,武器-自动手枪-GAU-8 迷你手枪,武器-自动手枪-圣物:雷霆之神的苏醒者自动手枪,武器-自动手枪-泯灭之领域,武器-自动手枪-牛头械王的电钻手枪,武器-自动手枪-突击队长的杀戮手枪,武器-自动手枪-裂空之啸,武器-自动手枪-释魂之真灵手枪,武器-自动手枪-飘零之花自动手枪,武器-苦无-圣物:海洋女神的紫藤花苦无,武器-苦无-月之暗面,武器-苦无-火遁秘刃:烈火天道,武器-苦无-熔岩兽的獠牙,武器-苦无-远古神兵,武器-苦无-释魂之真灵苦无,武器-苦无-风影螺旋之刃,武器-苦无-飘零之花苦无,武器-重剑-传播死亡的黑浪,武器-重剑-圣物:雷霆之神的刺骨重剑,武器-重剑-灵魂窒息,武器-重剑-燃烧之铁,武器-重剑-磁力重压,武器-重剑-虫王戮蛊的脊椎骨,武器-重剑-释魂之真灵重剑,武器-重剑-飘零之花重剑,武器-钝器-公爵尤里斯的邪魔棍,武器-钝器-圣物:天空战神的弗洛伊德之槌,武器-钝器-幽火玄冥,武器-钝器-戮蛊的血刺暴剑,武器-钝器-波罗丁的破坏之锤,武器-钝器-灭战者,武器-钝器-释魂之真灵骨槌,武器-钝器-飘零之花钝器,武器-镰刀-圣物:雷霆之神的碎骨镰刀,武器-镰刀-无限之暗,武器-镰刀-琳恩的恶魔之镰,武器-镰刀-虚无之眼,武器-镰刀-血葬天痕,武器-镰刀-释魂之真灵战镰,武器-镰刀-飘零之花镰刀,武器-镰刀-魔魂之手,武器-长刀-圣物:海洋女神的真一长刀,武器-长刀-映月闪光,武器-长刀-火焰荡漾,武器-长刀-警卫队长最后的手段,武器-长刀-贪婪者之爪,武器-长刀-酷寒圣域,武器-长刀-释魂之真灵长刀,武器-长刀-飘零之花长刀,武器-长枪-AMG-28 冲击,武器-长枪-圣物:海洋女神的迪西浮长枪,武器-长枪-戮蛊骸骨钉刺,武器-长枪-释魂之真灵长枪,武器-长枪-风火连星,武器-长枪-飘零之花长枪,武器-长枪-黑色瘟疫之源,武器-长枪-黑雾之影,武器-魔杖-千毒绽放魔杖,武器-魔杖-圣物:雷霆之神的里亚波恩魔杖,武器-魔杖-孤泣之魂,武器-魔杖-拉宾特的黑手之杖,武器-魔杖-纳扎罗的咒术魔杖,武器-魔杖-进化的御魂之杖,武器-魔杖-释魂之真灵魔杖,武器-魔杖-飘零之花魔杖
17.06.13,,,,,,,,,,,,,,,,,,,,,,,19126666.0,2675024.0,5367520.0,1854116.0,,2407734.0,,,,,,,,,,,,,,,,,14799463.0,9454597.0,2563698.0,2924287.0,11870959.0,3567647.0,,,2571445.0,1812375.0,5428470.0,10109040.0,14765058.0,3410472.0,,,,2833145.0,1813500.0,2139352.0,13465714.0,,10373997.0,2158449.0,,,15788014.0,9247742.0,2700679.0,2386870.0,1867581.0,2409493.0,,,,,,,,11548357.0,1863661.0,19911202.0,3163695.0,2623240.0,2322045.0,,10604758.0,3721645.0,1940863.0,3072490.0,15203036.0,,14648541.0,,2074553.0,3617188.0,12603399.0,3520122.0,9439162.0,,8270946.0,13782752.0,,1814588.0,3343350.0,,2927405.0,18333330.0,,4345578.0,16435505.0,9958666.0,13535325.0,,13318976.0,3321407.0,0.0,,2046038.0,2120404.0,1789952.0,,2741500.0,2990281.0,9603900.0,2008687.0,4316721.0,32473838.0,,13293634.0,1977780.0,2333864.0,,2262946.0,10082340.0,,,,,,,,,9907138.0,,12969642.0,1821828.0,2480381.0,2827638.0,2599966.0,,9998118.0,,3406113.0,9711061.0,2455278.0,4483205.0,3518779.0,28663847.0,,,,,,,,,13582049.0,11330737.0,,1836165.0,3504206.0,3492555.0,2266472.0,,1783743.0,2008743.0,0.0,1995521.0,12725481.0,1999560.0,13586158.0,,1782575.0,11062735.0,13001109.0,2104388.0,2229159.0,,,2131745.0,0.0,2330491.0,2113197.0,1813152.0,12840108.0,7500189.0,2832777.0,,2953900.0,1795592.0,,,,,,,,,,12933774.0,1804814.0,12711330.0,2451588.0,,2925815.0,3524901.0,,1846998.0,,3628943.0,2752221.0,3296403.0,19532506.0,,1793507.0,2735118.0,5814590.0,10018267.0,17086105.0,,7316795.0,3660271.0,,11045289.0,2443225.0,2776006.0,2192200.0,,1784531.0,2302174.0,12900552.0,,,12783291.0,1786876.0,3506042.0,,2058489.0,2089123.0,15026723.0,9699224.0,,10873666.0,1811950.0,13304613.0,3283632.0,,11822535.0,2352298.0,13539742.0,1831745.0,2294822.0,,4976987.0,,2598809.0,1818400.0,,3155364.0,11043353.0,17363857.0,18009881.0,,1789529.0,,2449964.0,15110504.0,2294485.0,13396372.0,,2173876.0,2028881.0,14458396.0,0.0,2604241.0,2316889.0,,,12696713.0,4562863.0,2796504.0,14755100.0,2481051.0,,1797204.0,,,,,,13208600.0,,,,,9865452.0,4389735.0,,1818767.0,,,2797911.0,,11638107.0,13766476.0,2143029.0,,,,
17.06.14,,,,,,,,,,,,,,,,,,,,,,,19398398.0,2610309.0,5358394.0,1885235.0,,2441723.0,,,,,,,,,,,,,,,,,14847766.0,9419596.0,2587734.0,2993643.0,12238926.0,3750304.0,,,2514365.0,1833973.0,5311366.0,10303588.0,14788220.0,3333272.0,,,,2812756.0,1848042.0,2155068.0,13246908.0,,10826495.0,2174428.0,,,15782929.0,9438671.0,2591747.0,2371785.0,1896885.0,2521209.0,,,,,,,,10808742.0,1888538.0,19989946.0,3225103.0,2791803.0,2300594.0,,10507648.0,3595120.0,1989138.0,2917079.0,15377393.0,,14613695.0,,2121066.0,3521484.0,12024949.0,3677725.0,9399954.0,,8375976.0,13665332.0,,1838489.0,3330726.0,,3048226.0,18162387.0,,4233644.0,16359856.0,9699446.0,12405588.0,,13246412.0,3374507.0,0.0,,2031951.0,2113028.0,1810215.0,,2667572.0,2880322.0,9598287.0,2047770.0,4316368.0,32857133.0,,13348759.0,1993121.0,2185249.0,,2237960.0,9939630.0,,,,,,,,,9620586.0,,13016643.0,1847528.0,2418861.0,2669202.0,2652671.0,,10486376.0,,3390338.0,9569060.0,2511567.0,4291263.0,3527344.0,28498229.0,,,,,,,,,13714396.0,10868470.0,,1862783.0,3370094.0,3635788.0,2387422.0,,1816244.0,2040117.0,0.0,2121703.0,13190176.0,2072122.0,13714776.0,,1796310.0,10960477.0,13113560.0,2036938.0,2329804.0,,,2187024.0,0.0,2349594.0,2070863.0,1831102.0,13286260.0,7542953.0,3822297.0,,3002086.0,1819693.0,,,,,,,,,,12966708.0,1824310.0,11623918.0,2389905.0,,2924589.0,3557102.0,,1871726.0,,3542638.0,2778591.0,3384284.0,19951080.0,,1824192.0,2816586.0,5922573.0,10108982.0,17290505.0,,7365544.0,3634910.0,,11136168.0,2518897.0,2528191.0,2180054.0,,1816828.0,2301228.0,13218713.0,,,13170681.0,1805302.0,3356810.0,,2058187.0,2110625.0,15559344.0,9962346.0,,10723048.0,1829731.0,12849273.0,3250150.0,,11948896.0,2412357.0,13308100.0,1858047.0,2234743.0,,4841069.0,,2558352.0,1862607.0,,2978277.0,11044487.0,17452926.0,18075222.0,,1802974.0,,2502427.0,15426733.0,2115202.0,12984575.0,,2159653.0,2072031.0,14506626.0,12469265.0,2547431.0,2349632.0,,,12585719.0,4396918.0,2913077.0,14416243.0,2655698.0,,1819344.0,,,,,,13431898.0,,,,,9255568.0,4235208.0,,1842293.0,,,2849778.0,,11447363.0,14324738.0,2121279.0,,,,
17.06.15,,,,,,,,,,,,,,,,,,,,,,,19081197.0,2583367.0,5437008.0,1889444.0,,2444528.0,,,,,,,,,,,,,,,,,14676839.0,9321163.0,2636724.0,3010016.0,11796769.0,3915063.0,,,2587382.0,1853171.0,5145275.0,10201339.0,14534456.0,3428384.0,,,,3047036.0,1866203.0,2201230.0,13195980.0,,10777879.0,2211078.0,,,15706436.0,9543087.0,2682012.0,2300032.0,1944097.0,2661219.0,,,,,,,,11865074.0,1934616.0,19766959.0,3328027.0,2861886.0,2293723.0,,10438610.0,3646044.0,2046250.0,3049845.0,15395677.0,,14322205.0,,2160541.0,3669496.0,12283508.0,3623550.0,9280271.0,,8439772.0,13421809.0,,1848367.0,3167849.0,,3294364.0,18492443.0,,4396970.0,16041572.0,10286634.0,14123476.0,,13482071.0,3427362.0,0.0,,2100977.0,2202625.0,1817422.0,,2728787.0,2894137.0,9616462.0,2055121.0,4358619.0,32323402.0,,12893831.0,2066917.0,2394245.0,,2344492.0,9907714.0,,,,,,,,,10405395.0,,13234541.0,1874170.0,2486594.0,2836127.0,2755132.0,,10049039.0,,3392644.0,9504793.0,2548977.0,4361089.0,3530441.0,27874793.0,,,,,,,,,13425868.0,10716335.0,,1870681.0,3525177.0,3600451.0,2498372.0,,1828710.0,2144444.0,0.0,2315256.0,13131870.0,2176705.0,13346268.0,,1815145.0,9930982.0,13325950.0,2186409.0,2529665.0,,,2196485.0,0.0,2294347.0,2112138.0,1865174.0,13620742.0,7226789.0,4604740.0,,3161047.0,1836741.0,,,,,,,,,,13092664.0,1838692.0,0.0,2439111.0,,3023892.0,3553914.0,,1916676.0,,3486154.0,2888834.0,3223039.0,19499733.0,,1833952.0,2951413.0,6013001.0,10212477.0,16605650.0,,7393985.0,3559750.0,,0.0,2480699.0,2568352.0,2080424.0,,1826882.0,2416366.0,13165581.0,,,13662287.0,1817282.0,3548192.0,,2098704.0,2131675.0,15464246.0,10026967.0,,10273002.0,1863310.0,12834557.0,3337270.0,,12224928.0,2486372.0,13423084.0,1885685.0,2260756.0,,5251338.0,,2687543.0,1891854.0,,3115359.0,11111434.0,17430946.0,17775118.0,,1811848.0,,2356809.0,15341048.0,2162115.0,12100433.0,,2293056.0,2140391.0,14510477.0,10629442.0,2627451.0,2370439.0,,,13072568.0,4813552.0,3218053.0,14208616.0,2761981.0,,1827550.0,,,,,,12769080.0,,,,,10172209.0,4278965.0,,1874647.0,,,2884041.0,,11243943.0,0.0,2187858.0,,,,
17.06.16,,,,,,,,,,,,,,,,,,,,,,,18823735.0,2573488.0,5149928.0,1868301.0,,2559204.0,,,,,,,,,,,,,,,,,14617727.0,9257572.0,2582181.0,2968953.0,11568247.0,3589539.0,,,2678419.0,1864012.0,5279891.0,9975067.0,14365614.0,3257027.0,,,,3128135.0,1861689.0,2238370.0,12713914.0,,9733166.0,2268027.0,,,15614465.0,9408946.0,2748482.0,2311367.0,1933245.0,2600047.0,,,,,,,,11928308.0,1913618.0,19420627.0,3498744.0,3017408.0,2313251.0,,10292604.0,3806576.0,2021679.0,3144345.0,15112141.0,,13894142.0,,2126089.0,3496180.0,11943823.0,3714856.0,9307146.0,,8075994.0,13354630.0,,1830085.0,3253160.0,,3254574.0,18161393.0,,4287307.0,15766523.0,9907622.0,13314559.0,,13323437.0,3634442.0,0.0,,2090501.0,2204940.0,1810834.0,,2712436.0,2898683.0,9599304.0,2041483.0,4322273.0,32229150.0,,12397140.0,2051105.0,2465064.0,,2376704.0,9916155.0,,,,,,,,,10622648.0,,12749630.0,1854616.0,2583826.0,2842698.0,2854347.0,,9643151.0,,3490622.0,9474728.0,2483003.0,4264381.0,3344584.0,27751332.0,,,,,,,,,13436485.0,10924137.0,,1870223.0,3482276.0,3632883.0,2549933.0,,1826281.0,2179836.0,0.0,2287719.0,13098096.0,2236046.0,13149049.0,,1799831.0,9791212.0,12632570.0,2203779.0,2430173.0,,,2279433.0,12956581.0,2268693.0,2144336.0,1835706.0,13301190.0,7527192.0,5742755.0,,3346101.0,1841436.0,,,,,,,,,,12765515.0,1825102.0,0.0,2477924.0,,3288023.0,3589613.0,,1893946.0,,3505519.0,2821961.0,3413554.0,19400527.0,,1824318.0,2962709.0,5935927.0,10219965.0,16485324.0,,7350468.0,3607314.0,,0.0,2533541.0,2495851.0,2086110.0,,1824351.0,2395829.0,12933006.0,,,13509403.0,1795530.0,3883408.0,,2112330.0,2183661.0,15367997.0,10068698.0,,10744644.0,1848795.0,12967410.0,3420974.0,,12614318.0,2533672.0,13125619.0,1869088.0,2302628.0,,5084706.0,,2670374.0,1895816.0,,3087313.0,11004752.0,17516712.0,17500400.0,,1811132.0,,2484545.0,14693141.0,2175463.0,11524984.0,,2365225.0,2110375.0,15091483.0,11418246.0,2605650.0,2402928.0,,,12662283.0,4877212.0,3233934.0,14458470.0,2735808.0,,1820357.0,,,,,,12224215.0,,,,,10834389.0,4258744.0,,1850791.0,,,3019132.0,,11409824.0,0.0,2170320.0,,,,
17.06.17,,,,,,,,,,,,,,,,,,,,,,,18704688.0,2788958.0,4912767.0,1860254.0,,2574729.0,,,,,,,,,,,,,,,,,14595752.0,9362971.0,2489367.0,2861054.0,11216395.0,3925169.0,,,2584344.0,1846074.0,5289408.0,10085933.0,14369552.0,3211099.0,,,,2924198.0,1849905.0,2243709.0,12809642.0,,10468833.0,2165483.0,,,15612292.0,8624514.0,2804589.0,2361857.0,1906534.0,2618109.0,,,,,,,,11542508.0,1901289.0,19754150.0,3610456.0,2955235.0,2297353.0,,10348453.0,3764440.0,1961315.0,3237667.0,14590502.0,,14467967.0,,2067275.0,3457206.0,11795571.0,3584872.0,9331546.0,,8052496.0,12947316.0,,1819343.0,3237026.0,,3068045.0,18258825.0,,4471015.0,15467060.0,9764038.0,12995249.0,,13053020.0,3537236.0,0.0,,2109283.0,2210903.0,1790780.0,,2646511.0,2949806.0,9591314.0,2075002.0,4386794.0,32331041.0,,12550775.0,2123454.0,2398860.0,,2351705.0,9634259.0,,,,,,,,,10454569.0,,12848768.0,1837216.0,2456212.0,2802299.0,2821331.0,,9506518.0,,3457971.0,9614992.0,2404035.0,4183116.0,3384783.0,28091341.0,,,,,,,,,13428164.0,10715274.0,,1848278.0,3513240.0,3632855.0,2493163.0,,1806325.0,2173478.0,0.0,2226471.0,12949003.0,2267386.0,12934414.0,,1795054.0,9745573.0,12500463.0,2294963.0,2508137.0,,,2236226.0,10569299.0,2275909.0,2087988.0,1810814.0,12750630.0,7894774.0,8389856.0,,3422872.0,1837742.0,,,,,,,,,,12202435.0,1831475.0,0.0,2313817.0,,3383977.0,3457993.0,,1865323.0,,3526151.0,2761579.0,3598597.0,19510288.0,,1816918.0,2928976.0,5876995.0,10127434.0,16821024.0,,7428867.0,3575456.0,,0.0,2407472.0,2376110.0,2210768.0,,1812645.0,2322221.0,12912100.0,,,13122727.0,1791694.0,4115847.0,,2123728.0,2152439.0,15189512.0,10085624.0,,10629012.0,1828522.0,13129242.0,3365252.0,,12372059.0,2522729.0,13717893.0,1843398.0,2247623.0,,5166416.0,,2714603.0,1860718.0,,2976612.0,11210376.0,17932221.0,17614518.0,,1804997.0,,2437765.0,14690028.0,2294301.0,11705797.0,,2363051.0,2105930.0,14505569.0,10005347.0,2724524.0,2498811.0,,,12438022.0,5137299.0,3187319.0,14172091.0,2883716.0,,1820082.0,,,,,,12396257.0,,,,,11363361.0,4127729.0,,1829379.0,,,3261331.0,,11502484.0,10383956.0,2280064.0,,,,
17.06.18,,,,,,,,,,,,,,,,,,,,,,,18975789.0,2691687.0,4712582.0,1856837.0,,2573038.0,,,,,,,,,,,,,,,,,14660558.0,9398298.0,2462952.0,2881721.0,11251158.0,3683473.0,,,2673078.0,1844512.0,5223748.0,10057137.0,14395097.0,3076875.0,,,,2929373.0,1837401.0,2376515.0,13215705.0,,10402149.0,2252675.0,,,15665593.0,8945065.0,2610522.0,2346413.0,1892159.0,2579493.0,,,,,,,,11361180.0,1881854.0,19782210.0,3468918.0,2895202.0,2297702.0,,10796111.0,3841272.0,1933787.0,2976618.0,14792890.0,,14629185.0,,2056050.0,3423019.0,11942728.0,3486726.0,9389108.0,,7774099.0,13671886.0,,1798128.0,3290550.0,,2950761.0,17944860.0,,4782689.0,15154323.0,9788987.0,13238511.0,,12750018.0,3508793.0,0.0,,2149352.0,2155449.0,1778474.0,,2669857.0,2936784.0,9767874.0,2048803.0,4129151.0,32850259.0,,12681171.0,2189500.0,2446654.0,,2349123.0,9590352.0,,,,,,,,,10429862.0,,12967301.0,1832513.0,2472029.0,2765924.0,2835531.0,,9672780.0,,3396678.0,9736368.0,2403668.0,4127379.0,3414677.0,28365685.0,,,,,,,,,13439397.0,10583323.0,,1829430.0,3362462.0,3871856.0,2598837.0,,1796567.0,2180279.0,0.0,2321753.0,12876682.0,2110996.0,12913429.0,,1786289.0,9747860.0,12319371.0,2349110.0,2435491.0,,,2250358.0,10631246.0,2282983.0,2206284.0,1813237.0,12821787.0,7829851.0,9431141.0,,3574578.0,1818692.0,,,,,,,,,,12678895.0,1809092.0,8601484.0,2310137.0,,3378248.0,3395904.0,,1849429.0,,3515387.0,2724422.0,3351158.0,19606251.0,,1816625.0,2947861.0,5986477.0,10260176.0,17320308.0,,7760543.0,3521915.0,,0.0,2435419.0,2393069.0,2252621.0,,1795426.0,2406762.0,12930560.0,,,13064745.0,1777833.0,3935180.0,,2037825.0,2097411.0,15052599.0,9874652.0,,10779025.0,1821928.0,12919166.0,3197725.0,,12611033.0,2421507.0,13505062.0,1823874.0,2270495.0,,5034685.0,,2597035.0,1839166.0,,2952112.0,11257474.0,17594321.0,17155098.0,,1789255.0,,2496629.0,14705384.0,2342968.0,11382201.0,,2347460.0,2074276.0,14414592.0,10138525.0,2884069.0,2558364.0,,,12371159.0,5693225.0,2934303.0,14213202.0,2789797.0,,1809747.0,,,,,,12365103.0,,,,,11892849.0,3981871.0,,1814796.0,,,2993461.0,,11687970.0,10265373.0,2278349.0,,,,
